model,n_leads,lead_indices,lead_names,n_samples,binary_auroc,sens_at_95sp,f1_at_05,macro_f1,macro_sensitivity,measurable,auroc_nsr,f1_nsr,sensitivity_nsr,sens95_nsr,auroc_af,f1_af,sensitivity_af,sens95_af,auroc_ischemia,f1_ischemia,sensitivity_ischemia,sens95_ischemia,auroc_conduction,f1_conduction,sensitivity_conduction,sens95_conduction,auroc_ectopy,f1_ectopy,sensitivity_ectopy,sens95_ectopy,runtime_sec,seed,checkpoint_sha256,data_fingerprint,run_fingerprint,prediction_sha256,prediction_path,stage1_run_id,origin,measurement_contacts,contact_names,contacts_with_extra_drl
P1_a07,1,0,I,936,0.9027244415017533,0.6405797101449275,0.775,0.6683789679991132,0.6790553127646892,binary;multiclass,0.92123496850544,0.5947712418300654,0.7,0.5461538461538461,0.9659024103468548,0.8702702702702703,0.8944444444444445,0.9055555555555556,0.8845419172267421,0.6483180428134556,0.6424242424242425,0.5515151515151515,0.9477411500547126,0.8543417366946778,0.8047493403693932,0.7994722955145118,0.8650111384017822,0.3741935483870968,0.35365853658536583,0.3048780487804878,6.976011799999469,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,82f5b2efffd35d6c62f971212f5f9b22ea96cc6bea0e3b6e4af8486f94a287e6,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,2,LA;RA,3
P1_a07,1,1,II,936,0.9112337232399028,0.6550724637681159,0.7867036011080333,0.6892795238273285,0.6995193410889402,binary;multiclass,0.931160526818095,0.6600660066006601,0.7692307692307693,0.6384615384615384,0.9657995296884185,0.8919667590027701,0.8944444444444445,0.9055555555555556,0.8897142632551194,0.6504559270516718,0.6484848484848484,0.5878787878787879,0.943818894094352,0.8464730290456431,0.8073878627968337,0.7941952506596306,0.8526732164277147,0.3974358974358974,0.3780487804878049,0.34146341463414637,6.779939199999717,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a3283c83ebeea113ea1dc0eb94e4078e6f049c1638919bdcb8a8f18de798d57d,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_1.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,2,LL;RA,3
P1_a07,1,2,III,936,0.8579121606709336,0.5710144927536231,0.7242921013412816,0.6182297514863323,0.6261555837673992,binary;multiclass,0.8734395877075778,0.5131578947368421,0.6,0.3230769230769231,0.9562830687830687,0.9106145251396648,0.9055555555555556,0.9055555555555556,0.8034822937546673,0.474025974025974,0.44242424242424244,0.3151515151515151,0.928740946362676,0.8390646492434664,0.8047493403693932,0.7255936675461742,0.8471754155480664,0.35428571428571426,0.3780487804878049,0.34146341463414637,6.792247800000041,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,dc94a8f2f00706e7186cc5de163a17420b91aaef5642ac9a7254bfe23688c93a,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_2.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,2,LA;LL,3
P1_a07,1,3,aVR,936,0.9125186983496407,0.6608695652173913,0.7932489451476793,0.6973619718754063,0.7061249552658266,binary;multiclass,0.9326970795953426,0.6516129032258065,0.7769230769230769,0.5692307692307692,0.9665123456790123,0.88268156424581,0.8777777777777778,0.9111111111111111,0.8970797468851943,0.6792452830188679,0.6545454545454545,0.6181818181818182,0.9511802295561882,0.863013698630137,0.8311345646437994,0.8153034300791556,0.8628691380590621,0.41025641025641024,0.3902439024390244,0.4024390243902439,6.768877500000599,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,eb2c9eb42ad09c856cf195a3c4613264f8a70cfc50f9dc055d9422f3e84251ff,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_3.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,3,LA;LL;RA,4
P1_a07,1,4,aVL,936,0.8586968782952009,0.5623188405797102,0.7155963302752294,0.6269107372960321,0.6363069461589315,binary;multiclass,0.883088375644207,0.5306122448979592,0.7,0.35384615384615387,0.9382128159905938,0.8596491228070176,0.8166666666666667,0.85,0.8011476634044726,0.5064102564102564,0.47878787878787876,0.28484848484848485,0.9311615656812078,0.8354430379746836,0.783641160949868,0.7546174142480211,0.8598846175815388,0.4024390243902439,0.4024390243902439,0.3902439024390244,6.7432907999991585,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,554e7edbd0d7adf8966bfb79f97c00c6d6cc9a8b7fa0f2efb6faac3bdb2c7717,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_4.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,3,LA;LL;RA,4
P1_a07,1,5,aVF,936,0.8807131121410532,0.6231884057971014,0.762589928057554,0.6478369809758819,0.6565700183506992,binary;multiclass,0.9068715403702997,0.6006600660066007,0.7,0.46923076923076923,0.9546590241034685,0.895774647887324,0.8833333333333333,0.8833333333333333,0.8419132963880046,0.564935064935065,0.5272727272727272,0.46060606060606063,0.9251171229210385,0.8235294117647058,0.7941952506596306,0.6912928759894459,0.8453761352601816,0.35428571428571426,0.3780487804878049,0.2682926829268293,6.762851600000431,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,5c22b74167dde1bb2b0540a2c9478075e92c5f997939cce7968db33d2c7d5ed9,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_5.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,3,LA;LL;RA,4
P1_a07,1,6,V1,936,0.8603055494249491,0.5652173913043478,0.711864406779661,0.6258046238204228,0.6404440735202045,binary;multiclass,0.8934147738117961,0.5480225988700564,0.7461538461538462,0.3769230769230769,0.9557172251616695,0.8895027624309392,0.8944444444444445,0.9111111111111111,0.8245961561136659,0.46153846153846156,0.36363636363636365,0.3575757575757576,0.960597433480339,0.8719346049046321,0.8443271767810027,0.8153034300791556,0.8540298166447706,0.35802469135802467,0.35365853658536583,0.3170731707317073,6.765250000000378,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,ac523f03ff1e73a4966a05bdf9a08178233ddb6b3ba2bbb369a7164331b98534,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_6.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V1,5
P1_a07,1,7,V2,936,0.8842688638760148,0.6057971014492753,0.7435897435897436,0.6705734832951558,0.6733227081389768,binary;multiclass,0.905888528345104,0.5821917808219178,0.6538461538461539,0.38461538461538464,0.9586860670194004,0.9008498583569405,0.8833333333333333,0.9055555555555556,0.853303462641984,0.591715976331361,0.6060606060606061,0.43636363636363634,0.9522413229560925,0.8807588075880759,0.8575197889182058,0.8258575197889182,0.869666419146627,0.3973509933774834,0.36585365853658536,0.36585365853658536,6.748063300001377,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2288fe0b832a6b1781bc8fe11ab641c81951d0ab7b82464332b00fdefbd78e2b,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_7.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V2,5
P1_a07,1,8,V3,936,0.8899776845925598,0.6028985507246377,0.7603305785123967,0.6682721255825086,0.6763937278301138,binary;multiclass,0.9165489597251383,0.5874587458745875,0.6846153846153846,0.5230769230769231,0.9635435038212815,0.9019607843137255,0.8944444444444445,0.9166666666666666,0.8693235860551035,0.5963855421686747,0.6,0.5272727272727272,0.9419856657650532,0.8555555555555555,0.8126649076517151,0.7994722955145118,0.8554006968641115,0.4,0.3902439024390244,0.34146341463414637,6.7623066999985895,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,ae5f0fc2550e827353e896ec103782c4cb70e5759660c6dce98bbe49ef29775a,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_8.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V3,5
P1_a07,1,9,V4,936,0.9090708452880161,0.6463768115942029,0.7833333333333333,0.6583123631375368,0.669575961789103,binary;multiclass,0.9227047146401985,0.6233766233766234,0.7384615384615385,0.5384615384615384,0.9628674309229864,0.898876404494382,0.8888888888888888,0.9111111111111111,0.8970640254686948,0.6484848484848484,0.6484848484848484,0.5575757575757576,0.9373054859476182,0.8403361344537815,0.7915567282321899,0.7730870712401056,0.8454332552693209,0.2804878048780488,0.2804878048780488,0.24390243902439024,6.760186499999691,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,47cff287f20ef50d996377fcaf9560fcca1cb867c41c6357a85f7de722554a3e,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V4,5
P1_a07,1,10,V5,936,0.9108806003089825,0.6492753623188405,0.7916083916083916,0.6572925353632414,0.6697871660913041,binary;multiclass,0.9230769230769231,0.6182965299684543,0.7538461538461538,0.5,0.9639770723104056,0.8857938718662952,0.8833333333333333,0.9055555555555556,0.9049325944267579,0.6565349544072948,0.6545454545454545,0.6,0.9354154133290384,0.8363636363636363,0.7889182058047494,0.7730870712401056,0.84334837493574,0.2894736842105263,0.2682926829268293,0.2804878048780488,6.8271082999999635,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,643c7dd22cf7f53fcd7609f76b3e71ca58347bd664b6ad4fc2c235130ea818a8,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V5,5
P1_a07,1,11,V6,936,0.9076681625346379,0.663768115942029,0.7845934379457917,0.6469427547407142,0.657912276067241,binary;multiclass,0.919650696697843,0.581039755351682,0.7307692307692307,0.47692307692307695,0.9662698412698413,0.888268156424581,0.8833333333333333,0.9055555555555556,0.895656958691978,0.6501547987616099,0.6363636363636364,0.5757575757575758,0.9423125204284165,0.8476454293628809,0.8073878627968337,0.783641160949868,0.8443194150911064,0.2676056338028169,0.23170731707317074,0.2682926829268293,6.749133499999516,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,1159589a86cf5a66c3f3d3e22ef91af01bab9e32768f6b92cf8361eaac89210e,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V6,5
P1_a07,2,0;1,I;II,936,0.9147159076975895,0.6956521739130435,0.7961165048543689,0.6890661877309945,0.6984236239838273,binary;multiclass,0.9292613094101928,0.6577181208053692,0.7538461538461538,0.5538461538461539,0.966549088771311,0.8791208791208791,0.8888888888888888,0.9,0.8999489053963762,0.6964285714285714,0.7090909090909091,0.6484848484848484,0.9517581464972075,0.8583218707015131,0.8232189973614775,0.8021108179419525,0.8731507397041184,0.35374149659863946,0.3170731707317073,0.3780487804878049,6.750379300001441,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a83d498c9fefa5727e84f93e67006873670615573bfb48d79a9b6e5b7005b8cb,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-1.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,3,LA;LL;RA,4
P1_a07,2,0;2,I;III,936,0.9146178179945559,0.6956521739130435,0.7883817427385892,0.6859459113694315,0.6949575444755315,binary;multiclass,0.9287554876884901,0.6493506493506493,0.7692307692307693,0.5461538461538461,0.9681069958847738,0.8777777777777778,0.8777777777777778,0.9055555555555556,0.8997995519396297,0.6827794561933535,0.6848484848484848,0.6181818181818182,0.9504602018919674,0.8587105624142661,0.8258575197889182,0.8153034300791556,0.8754498200719713,0.3611111111111111,0.3170731707317073,0.35365853658536583,6.762012400000458,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,bb17a76a12de72d0fbe0bfddc796d53d0e1a65bc0835976cbcfb4e3ca6003ba0,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-2.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,3,LA;LL;RA,4
P1_a07,2,0;3,I;aVR,936,0.9128816302508644,0.6898550724637681,0.7893258426966292,0.7024198136046111,0.7094814966158038,binary;multiclass,0.9301202519564803,0.6447368421052632,0.7538461538461538,0.5615384615384615,0.9659171075837742,0.88268156424581,0.8777777777777778,0.9,0.9009472153441025,0.6953846153846154,0.6848484848484848,0.6363636363636364,0.9507538973865837,0.8579234972677595,0.8284960422163589,0.8100263852242744,0.8732649797223968,0.43137254901960786,0.4024390243902439,0.3902439024390244,6.7742378000002645,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,72b3c3b627ed2a603a40f32c5abfa07f436dcd76de59646a87256c33c9a616ff,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-3.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,3,LA;LL;RA,4
P1_a07,2,0;4,I;aVL,936,0.9133132249442115,0.6927536231884058,0.791023842917251,0.6975565397638339,0.7042918894749771,binary;multiclass,0.9294426417255202,0.6360655737704918,0.7461538461538462,0.5307692307692308,0.9661302175191064,0.8802228412256268,0.8777777777777778,0.9055555555555556,0.8978579570019259,0.6787878787878788,0.6787878787878788,0.6424242424242425,0.9494891119500907,0.8602739726027397,0.8284960422163589,0.8258575197889182,0.8760781401725024,0.43243243243243246,0.3902439024390244,0.4146341463414634,6.769553199999791,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,443b6e34d95ea9d90a6f9ac23df14be5a34b7b4667b0cb01e66bd2841a356bdd,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-4.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,3,LA;LL;RA,4
P1_a07,2,0;5,I;aVF,936,0.9137252016969518,0.6898550724637681,0.7894002789400278,0.6843979689296786,0.6930462245707757,binary;multiclass,0.9294712731437297,0.6472491909385113,0.7692307692307693,0.5461538461538461,0.9669753086419753,0.8777777777777778,0.8777777777777778,0.9,0.8988877097826514,0.6807228915662651,0.6848484848484848,0.6242424242424243,0.9512133887249352,0.8590971272229823,0.8284960422163589,0.8073878627968337,0.8741646198663392,0.35714285714285715,0.3048780487804878,0.3902439024390244,6.759502500000963,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,ba20ffda6474811d15daa4312e43ac7b938d9873ee5aaca150b4d81c5de7aaa0,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-5.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,3,LA;LL;RA,4
P1_a07,2,0;6,I;V1,936,0.9097525687240982,0.6666666666666666,0.7916083916083916,0.6868425337430458,0.6962176413228605,binary;multiclass,0.9248329833937774,0.6188925081433225,0.7307692307692307,0.5153846153846153,0.9647633744855968,0.8956043956043956,0.9055555555555556,0.9111111111111111,0.8957277050662263,0.6540880503144654,0.6303030303030303,0.5575757575757576,0.9628475199310289,0.8756906077348067,0.8364116094986808,0.8575197889182058,0.8620551779288285,0.389937106918239,0.3780487804878049,0.4024390243902439,6.755754499999966,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,bf0e63cfb69c8092dcff3c4446db734534235ca1c0747808a42f5e087d4dc809,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-6.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V1,5
P1_a07,2,0;7,I;V2,936,0.9051570661369822,0.6376811594202898,0.7828571428571428,0.6854997345265706,0.6949107639184221,binary;multiclass,0.9270089711777056,0.6225165562913907,0.7230769230769231,0.5769230769230769,0.9637125220458554,0.8969359331476323,0.8944444444444445,0.9166666666666666,0.8859568447117085,0.6394984326018809,0.6181818181818182,0.6060606060606061,0.9605121670464181,0.8756906077348067,0.8364116094986808,0.8337730870712401,0.8660250185640029,0.39285714285714285,0.4024390243902439,0.4024390243902439,6.762012399998639,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,18419ed3a99fb9192c09b3411ebef13fd112542037ba19425cbf9dec7d6b364b,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-7.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V2,5
P1_a07,2,0;8,I;V3,936,0.906191912503985,0.6463768115942029,0.7842031029619182,0.6753007822844601,0.6855244490227437,binary;multiclass,0.9308264936056501,0.6089743589743589,0.7307692307692307,0.5769230769230769,0.9653733098177543,0.8888888888888888,0.8888888888888888,0.9111111111111111,0.8938568565027709,0.658307210031348,0.6363636363636364,0.5818181818181818,0.9504554648678607,0.8623087621696801,0.8179419525065963,0.8100263852242744,0.8571428571428571,0.35802469135802467,0.35365853658536583,0.32926829268292684,6.768263600000864,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,533cb3e1119cc61b469d88ec76d5be72875294e4580455daa8fdef13340addea,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-8.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V3,5
P1_a07,2,0;9,I;V4,936,0.9132788935481498,0.672463768115942,0.7960893854748603,0.6823383752803759,0.692058923550654,binary;multiclass,0.9270948654323344,0.6245847176079734,0.7230769230769231,0.5538461538461539,0.9629482657260435,0.8833333333333333,0.8833333333333333,0.9111111111111111,0.9055142868372441,0.6851851851851852,0.6727272727272727,0.593939393939394,0.9463200428226979,0.8571428571428571,0.8153034300791556,0.8073878627968337,0.843990975038556,0.3614457831325301,0.36585365853658536,0.3048780487804878,6.754798300000402,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,85f7641ce1d8411651725bf95f51a857b8628af6dc12b3fc1ac30487fa92baaa,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V4,5
P1_a07,2,0;10,I;V5,936,0.9131072365678414,0.6579710144927536,0.7966573816155988,0.675942673998257,0.6866494385408086,binary;multiclass,0.9227619774766177,0.6168831168831169,0.7307692307692307,0.49230769230769234,0.9638815402704292,0.8839779005524862,0.8888888888888888,0.9166666666666666,0.9060016507487325,0.6807228915662651,0.6848484848484848,0.6242424242424243,0.9453584269290346,0.8451882845188284,0.7994722955145118,0.7889182058047494,0.8443622550979608,0.35294117647058826,0.32926829268292684,0.3170731707317073,6.763534799998524,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,c4c8a318d914bbb8f75c695291352b76cbff323fcb38de8a046f9fdb6c38710b,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V5,5
P1_a07,2,0;11,I;V6,936,0.9109443586159542,0.6492753623188405,0.7932489451476793,0.6688601400148448,0.6786775125754467,binary;multiclass,0.9239740408474899,0.5919003115264797,0.7307692307692307,0.4846153846153846,0.9659318048206937,0.8888888888888888,0.8888888888888888,0.9111111111111111,0.8954211374444838,0.6605504587155964,0.6545454545454545,0.6181818181818182,0.9473906102708157,0.8467966573816156,0.8021108179419525,0.7889182058047494,0.8487176557948249,0.3561643835616438,0.3170731707317073,0.32926829268292684,6.761804399999164,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,27d99331dbf0bb622072c0dcba55d707a11ed0fdc2296b176bd2540598405a66,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,4,LA;LL;RA;V6,5
