model,n_leads,lead_indices,lead_names,n_samples,binary_auroc,sens_at_95sp,f1_at_05,macro_f1,macro_sensitivity,measurable,auroc_nsr,f1_nsr,sensitivity_nsr,sens95_nsr,auroc_af,f1_af,sensitivity_af,sens95_af,auroc_ischemia,f1_ischemia,sensitivity_ischemia,sens95_ischemia,auroc_conduction,f1_conduction,sensitivity_conduction,sens95_conduction,auroc_ectopy,f1_ectopy,sensitivity_ectopy,sens95_ectopy,runtime_sec,seed,checkpoint_sha256,data_fingerprint,run_fingerprint,prediction_sha256,prediction_path,stage1_run_id,origin,measurement_contacts,contact_names,contacts_with_extra_drl,worst_disease_sens95,mean_disease_sens95,complete_available_leads
P1_a07,7,0;1;2;3;4;5;8,I;II;III;aVR;aVL;aVF;V3,936,0.9132887025184531,0.6753623188405797,0.7921348314606742,0.6856368718917893,0.6925136217651824,binary;multiclass,0.9283069288032068,0.6266666666666667,0.7230769230769231,0.5846153846153846,0.9653071722516167,0.8888888888888888,0.8888888888888888,0.9,0.9076209566481939,0.676829268292683,0.6727272727272727,0.5878787878787879,0.9537050634050677,0.8649386084583902,0.8364116094986808,0.7941952506596306,0.8607414177186268,0.3708609271523179,0.34146341463414637,0.34146341463414637,6.614185499998712,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,ec1e3d97937c542d27209ed981ff57b6510d6adb06d0ca1e64663542cabf5190,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-8.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,4,LA;LL;RA;V3,5,0.34146341463414637,0.6558843632931411,1
P1_a07,8,0;1;2;3;4;5;8;9,I;II;III;aVR;aVL;aVF;V3;V4,936,0.9145344417469776,0.6811594202898551,0.7888111888111888,0.6905889161172735,0.696597059617846,binary;multiclass,0.927801107081504,0.6195286195286195,0.7076923076923077,0.5538461538461539,0.9643371546149324,0.898876404494382,0.8888888888888888,0.9055555555555556,0.9094682230869002,0.6790123456790124,0.6666666666666666,0.6060606060606061,0.9540934993818183,0.8680272108843538,0.841688654353562,0.8126649076517151,0.8599131775861084,0.3875,0.3780487804878049,0.32926829268292684,6.390327300001445,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,70b2f8b4a201ef76c42dd611da45685aca5e6beab5d380e8ea7d71890d56ed8f,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-8-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V3;V4,6,0.32926829268292684,0.6633873404877009,1
P1_a07,9,0;1;2;3;4;5;8;9;10,I;II;III;aVR;aVL;aVF;V3;V4;V5,936,0.9148875646778979,0.6811594202898551,0.7819971870604782,0.6889310063472256,0.6968879321263645,binary;multiclass,0.9282305783546478,0.631578947368421,0.7384615384615385,0.5538461538461539,0.965057319223986,0.9044943820224719,0.8944444444444445,0.9055555555555556,0.9092324018394058,0.6728971962616822,0.6545454545454545,0.593939393939394,0.9543208765389407,0.863013698630137,0.8311345646437994,0.7994722955145118,0.8601130976180956,0.37267080745341613,0.36585365853658536,0.34146341463414637,6.394938100002037,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,3daeee49e78812a8c33451a0e64b9767c6b460ce41377a94623e850bc840f415,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-8-9-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V3;V4;V5,7,0.34146341463414637,0.6601076649109019,1
P1_a07,10,0;1;2;3;4;5;8;9;10;11,I;II;III;aVR;aVL;aVF;V3;V4;V5;V6,936,0.913901763162412,0.6753623188405797,0.7824858757062146,0.6926921596165319,0.6991164082572796,binary;multiclass,0.9299007444168734,0.6418918918918919,0.7307692307692307,0.5846153846153846,0.9657039976484421,0.9014084507042254,0.8888888888888888,0.9055555555555556,0.9081397633926817,0.6666666666666666,0.6545454545454545,0.5818181818181818,0.9540271810443243,0.8559782608695652,0.8311345646437994,0.7915567282321899,0.8607414177186268,0.39751552795031053,0.3902439024390244,0.2926829268292683,6.400435700001253,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,70dad64f70acc561d7a5f65a66a241dfbd020cdd244ffd4f009d8fc4a4c274b8,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-8-9-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,7,LA;LL;RA;V3;V4;V5;V6,8,0.2926829268292683,0.6429033481087989,1
P1_a07,9,0;1;2;3;4;5;8;9;11,I;II;III;aVR;aVL;aVF;V3;V4;V6,936,0.9141911277863607,0.6753623188405797,0.786013986013986,0.6902528198214799,0.6974156366118526,binary;multiclass,0.929585798816568,0.6336633663366337,0.7384615384615385,0.5384615384615384,0.9662184009406231,0.9044943820224719,0.8944444444444445,0.9055555555555556,0.9078174743544394,0.6687306501547987,0.6545454545454545,0.5818181818181818,0.9543729838041146,0.8622100954979536,0.8337730870712401,0.7994722955145118,0.8619837779174044,0.3821656050955414,0.36585365853658536,0.3048780487804878,6.393462899999577,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2b3f6e9c68c4e3b0a3120e0912714addbb50bc76d8025988baa4293bdc8bba5b,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-8-9-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V3;V4;V6,7,0.3048780487804878,0.6479310204171842,1
P1_a07,8,0;1;2;3;4;5;8;10,I;II;III;aVR;aVL;aVF;V3;V5,936,0.9158292258270188,0.6840579710144927,0.7893258426966292,0.6903793282706872,0.6980462173203018,binary;multiclass,0.9299961824775721,0.625,0.7307692307692307,0.5692307692307692,0.9659758965314522,0.896358543417367,0.8888888888888888,0.9055555555555556,0.9099948905396377,0.676923076923077,0.6666666666666666,0.593939393939394,0.9543066654666206,0.8587105624142661,0.8258575197889182,0.7889182058047494,0.8634403381504542,0.39490445859872614,0.3780487804878049,0.3170731707317073,6.379755699999805,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,e76539da1000ed866faaba3b694517df9d4e37a80a29878e52ada81592488a56,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-8-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V3;V5,6,0.3170731707317073,0.6513715815078516,1
P1_a07,9,0;1;2;3;4;5;8;10;11,I;II;III;aVR;aVL;aVF;V3;V5;V6,936,0.9146521493906177,0.6840579710144927,0.7865168539325843,0.6894679691925283,0.696134897415546,binary;multiclass,0.9311414392059553,0.6333333333333333,0.7307692307692307,0.5923076923076923,0.9659979423868312,0.9014084507042254,0.8888888888888888,0.9055555555555556,0.908289116849428,0.6748466257668712,0.6666666666666666,0.5818181818181818,0.9539466516345101,0.8555858310626703,0.8284960422163589,0.7757255936675461,0.8638401782144285,0.3821656050955414,0.36585365853658536,0.3170731707317073,6.393066500000714,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a6dfd8a209ca77c1a3b28477313a9a3f7945bd681c76bc69cd3465ee5fe366bd,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-8-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V3;V5;V6,7,0.3170731707317073,0.6450431254432477,1
P1_a07,8,0;1;2;3;4;5;8;11,I;II;III;aVR;aVL;aVF;V3;V6,936,0.9148189018857744,0.6811594202898551,0.782608695652174,0.6907313099128138,0.6987696880991172,binary;multiclass,0.9312750524909333,0.6295081967213115,0.7384615384615385,0.5846153846153846,0.9672472075249853,0.9019607843137255,0.8944444444444445,0.9055555555555556,0.9072279212357034,0.6829268292682927,0.6787878787878788,0.5696969696969697,0.9545719388165966,0.8626373626373627,0.8284960422163589,0.7968337730870713,0.8652538984406237,0.37662337662337664,0.35365853658536583,0.3170731707317073,6.388090200000079,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,c8b74b3e5732e769981e9d8c87a815955e55994fb57636935cdd00cf6581c3ec,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-8-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V3;V6,6,0.3170731707317073,0.6472898672678259,1
P1_a07,7,0;1;2;3;4;5;9,I;II;III;aVR;aVL;aVF;V4,936,0.9145099193212194,0.6956521739130435,0.7838214783821479,0.6902185332267111,0.6976635188109542,binary;multiclass,0.9278583699179233,0.6305084745762712,0.7153846153846154,0.5923076923076923,0.9633524397413286,0.8895027624309392,0.8944444444444445,0.9055555555555556,0.9098848406241402,0.6790123456790124,0.6666666666666666,0.593939393939394,0.9523455374864402,0.8645690834473324,0.8337730870712401,0.8153034300791556,0.8574284571885531,0.3875,0.3780487804878049,0.3170731707317073,6.6493797000002814,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,9341c505291722389eca3d5dc1594229b9005c3e1d5da9a0e62c5f3f43fb74af,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,4,LA;LL;RA;V4,5,0.3170731707317073,0.6579678875764531,1
P1_a07,8,0;1;2;3;4;5;9;10,I;II;III;aVR;aVL;aVF;V4;V5,936,0.9152701145197283,0.6898550724637681,0.7859154929577464,0.6916509310396539,0.6983627175035888,binary;multiclass,0.9275147928994083,0.6326530612244898,0.7153846153846154,0.5692307692307692,0.9641828336272781,0.8969359331476323,0.8944444444444445,0.9055555555555556,0.9107259364068703,0.6728395061728395,0.6606060606060606,0.5818181818181818,0.9525350184507088,0.8583106267029973,0.8311345646437994,0.8047493403693932,0.8570571771291483,0.39751552795031053,0.3902439024390244,0.3780487804878049,6.388647400000991,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,cae74b5e1ce0d8d39541be19dd1e7d9a874cdb779a55563645d80b14c9143b61,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-9-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V4;V5,6,0.3780487804878049,0.6675429645577339,1
P1_a07,9,0;1;2;3;4;5;9;10;11,I;II;III;aVR;aVL;aVF;V4;V5;V6,936,0.913931190073322,0.6840579710144927,0.7780898876404494,0.6848091182401836,0.6918996891446856,binary;multiclass,0.9291945027677038,0.6372881355932203,0.7230769230769231,0.5846153846153846,0.963668430335097,0.8919667590027701,0.8944444444444445,0.9055555555555556,0.9106394686161224,0.6666666666666666,0.6545454545454545,0.5818181818181818,0.9528145028730051,0.8610354223433242,0.8337730870712401,0.8021108179419525,0.857157137145142,0.3670886075949367,0.35365853658536583,0.2926829268292683,6.396243900002446,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,c581e119894c103e0e2f49737a71b3b0ef0dfee947d953a788dba27cd52d6b51,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-9-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V4;V5;V6,7,0.2926829268292683,0.6455418705362396,1
P1_a07,8,0;1;2;3;4;5;9;11,I;II;III;aVR;aVL;aVF;V4;V6,936,0.9147796660045613,0.6869565217391305,0.7832167832167832,0.6838459944255413,0.6903612276062241,binary;multiclass,0.9289559076159573,0.6348122866894198,0.7153846153846154,0.5923076923076923,0.9648736037624926,0.8919667590027701,0.8944444444444445,0.9055555555555556,0.9097826514168927,0.6666666666666666,0.6545454545454545,0.5757575757575758,0.953799803887202,0.8586956521739131,0.8337730870712401,0.7968337730870713,0.8604700976752157,0.3670886075949367,0.35365853658536583,0.2926829268292683,6.384516800000711,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,b51a34e0c44344997d9d785fe5f29a6fdd6b0fccc6e2e4ea4e076de6fbbe527f,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-9-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V4;V6,6,0.2926829268292683,0.6427074578073677,1
P1_a07,7,0;1;2;3;4;5;10,I;II;III;aVR;aVL;aVF;V5,936,0.9153289683415483,0.6985507246376812,0.7794729542302358,0.6900089405857696,0.6979526712070634,binary;multiclass,0.9281255964878793,0.6323024054982818,0.7076923076923077,0.5538461538461539,0.964917695473251,0.8913649025069638,0.8888888888888888,0.9111111111111111,0.9078803600204377,0.6687116564417178,0.6606060606060606,0.5878787878787879,0.9511423333633344,0.850480109739369,0.8179419525065963,0.7994722955145118,0.869452219112355,0.40718562874251496,0.4146341463414634,0.3902439024390244,6.616843400001017,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,9925266a3012ad83b927c166cd1fa48ab705ace95a06cbfc9bcd5922b8d24bfc,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,4,LA;LL;RA;V5,5,0.3902439024390244,0.6721765242358587,1
P1_a07,8,0;1;2;3;4;5;10;11,I;II;III;aVR;aVL;aVF;V5;V6,936,0.9140390887466587,0.7043478260869566,0.7838214783821479,0.6744517327813837,0.6810789985125527,binary;multiclass,0.9291945027677038,0.6301369863013698,0.7076923076923077,0.5692307692307692,0.9646090534979425,0.8888888888888888,0.8888888888888888,0.9055555555555556,0.9069920999882088,0.6606060606060606,0.6606060606060606,0.6060606060606061,0.9511991776526151,0.8571428571428571,0.8311345646437994,0.7968337730870713,0.8675672588107614,0.33548387096774196,0.3170731707317073,0.36585365853658536,6.385851600000024,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,92b049a138b4981e53bc06939077570af5ecc8cb8ba43f0b446848839d19aa38,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V5;V6,6,0.36585365853658536,0.6685758983099546,1
P1_a07,7,0;1;2;3;4;5;11,I;II;III;aVR;aVL;aVF;V6,936,0.9155545746585252,0.6869565217391305,0.7926657263751763,0.6871081179212839,0.6941918414368379,binary;multiclass,0.930005726283642,0.6339869281045751,0.7461538461538462,0.5538461538461539,0.967173721340388,0.8938547486033519,0.8888888888888888,0.9,0.9029281138230555,0.66875,0.6484848484848484,0.6,0.9503133541446592,0.8598639455782313,0.8337730870712401,0.8126649076517151,0.8730793396926944,0.3790849673202614,0.35365853658536583,0.32926829268292684,6.619839399998455,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,ded77f6aef0ac90cd17efb0db91cbca44ed82c57428fa1f585e9a7e9b02efc34,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,4,LA;LL;RA;V6,5,0.32926829268292684,0.6604833000836604,1
P1_a07,1,1,II,936,0.9112337232399028,0.6550724637681159,0.7867036011080333,0.6892795238273285,0.6995193410889402,binary;multiclass,0.931160526818095,0.6600660066006601,0.7692307692307693,0.6384615384615384,0.9657995296884185,0.8919667590027701,0.8944444444444445,0.9055555555555556,0.8897142632551194,0.6504559270516718,0.6484848484848484,0.5878787878787879,0.943818894094352,0.8464730290456431,0.8073878627968337,0.7941952506596306,0.8526732164277147,0.3974358974358974,0.3780487804878049,0.34146341463414637,6.779939199999717,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a3283c83ebeea113ea1dc0eb94e4078e6f049c1638919bdcb8a8f18de798d57d,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_1.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,2,LL;RA,3,0.34146341463414637,0.65727325218203,1
P1_a07,1,2,III,936,0.8579121606709336,0.5710144927536231,0.7242921013412816,0.6182297514863323,0.6261555837673992,binary;multiclass,0.8734395877075778,0.5131578947368421,0.6,0.3230769230769231,0.9562830687830687,0.9106145251396648,0.9055555555555556,0.9055555555555556,0.8034822937546673,0.474025974025974,0.44242424242424244,0.3151515151515151,0.928740946362676,0.8390646492434664,0.8047493403693932,0.7255936675461742,0.8471754155480664,0.35428571428571426,0.3780487804878049,0.34146341463414637,6.792247800000041,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,dc94a8f2f00706e7186cc5de163a17420b91aaef5642ac9a7254bfe23688c93a,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_2.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,2,LA;LL,3,0.3151515151515151,0.5719410382218477,1
