model,leads,seed,binary_auroc,sens_at_95sp,f1_at_05,macro_f1,macro_sensitivity,measurable,auroc_nsr,f1_nsr,sensitivity_nsr,sens95_nsr,auroc_af,f1_af,sensitivity_af,sens95_af,auroc_ischemia,f1_ischemia,sensitivity_ischemia,sens95_ischemia,auroc_conduction,f1_conduction,sensitivity_conduction,sens95_conduction,auroc_ectopy,f1_ectopy,sensitivity_ectopy,sens95_ectopy
P1_a07,0;1;2;3;4;5;6;7;8;9;10;11,10034,0.9146864807866795,0.6956521739130435,0.7887323943661971,0.6968816865972494,0.7032706362360781,binary;multiclass,0.9297480435197557,0.6237288135593221,0.7076923076923077,0.5461538461538461,0.9675411522633746,0.9019607843137255,0.8944444444444445,0.9111111111111111,0.9073772746924498,0.6747720364741642,0.6727272727272727,0.593939393939394,0.9570541394485157,0.8688524590163934,0.8390501319261213,0.8073878627968337,0.8637259381961501,0.41509433962264153,0.4024390243902439,0.35365853658536583
P1_a07,0;1;2;3;4;5;6;7;8;9;10;11,10035,0.9142892174893941,0.7217391304347827,0.7899159663865546,0.6893050838841659,0.6959366089573954,binary;multiclass,0.930549723229624,0.6245847176079734,0.7230769230769231,0.5076923076923077,0.966629923574368,0.8994413407821229,0.8944444444444445,0.9055555555555556,0.9061981684549778,0.6583850931677019,0.6424242424242425,0.5818181818181818,0.9572957276779582,0.8692098092643051,0.841688654353562,0.8232189973614775,0.8624550179928029,0.39490445859872614,0.3780487804878049,0.35365853658536583
P1_a07,0;1;2;3;4;5;6;7;8;9;10;11,10036,0.9146031045391011,0.6927536231884058,0.7887323943661971,0.6895083653039522,0.695610268631055,binary;multiclass,0.929652605459057,0.6179401993355482,0.7153846153846154,0.5230769230769231,0.9670414462081128,0.9044943820224719,0.8944444444444445,0.9055555555555556,0.906441850410722,0.6584615384615384,0.6484848484848484,0.593939393939394,0.9570020321833418,0.8692098092643051,0.841688654353562,0.8153034300791556,0.8611698177871708,0.3974358974358974,0.3780487804878049,0.3170731707317073
P1_a07,0;1;2;3;4;5;6;7;8;9;10;11,10037,0.9130925231123863,0.6840579710144927,0.7926657263751763,0.6848297922870843,0.6914166365772003,binary;multiclass,0.9290513456766559,0.6158940397350994,0.7153846153846154,0.5230769230769231,0.9658950617283951,0.9044943820224719,0.8944444444444445,0.9055555555555556,0.9070942891954565,0.6666666666666666,0.6545454545454545,0.6060606060606061,0.9564099041700023,0.8676671214188267,0.8390501319261213,0.820580474934037,0.8610555777688924,0.36942675159235666,0.35365853658536583,0.3170731707317073
P1_a07,0;1;2;3;4;5;6;7;8;9;10;11,10038,0.9151524068760883,0.7072463768115942,0.790436005625879,0.6878213461299364,0.6943981474189338,binary;multiclass,0.9300725329261309,0.62,0.7153846153846154,0.5307692307692308,0.9669679600235156,0.9019607843137255,0.8944444444444445,0.9111111111111111,0.9070864284872067,0.660436137071651,0.6424242424242425,0.6060606060606061,0.9573383608949186,0.8692098092643051,0.841688654353562,0.8232189973614775,0.8621979779516764,0.3875,0.3780487804878049,0.3170731707317073
reference_iii,0;1;2;3;4;5;6;7;8;9;10;11,10000,0.9476974223304381,0.7762039660056658,0.9199417758369723,,,binary,,,,,,,,,,,,,,,,,,,,
reference_iii,0;1;2;3;4;5;6;7;8;9;10;11,10001,0.9471355325076676,0.7762039660056658,0.9117221418234442,,,binary,,,,,,,,,,,,,,,,,,,,
reference_iii,0;1;2;3;4;5;6;7;8;9;10;11,10002,0.9443494954697633,0.7110481586402266,0.9172714078374455,,,binary,,,,,,,,,,,,,,,,,,,,
reference_iii,0;1;2;3;4;5;6;7;8;9;10;11,10003,0.9473696532671553,0.7790368271954674,0.9188405797101449,,,binary,,,,,,,,,,,,,,,,,,,,
reference_iii,0;1;2;3;4;5;6;7;8;9;10;11,10004,0.9473462411912065,0.7762039660056658,0.9219653179190751,,,binary,,,,,,,,,,,,,,,,,,,,
