model,n_leads,lead_indices,lead_names,n_samples,binary_auroc,sens_at_95sp,f1_at_05,macro_f1,macro_sensitivity,measurable,auroc_nsr,f1_nsr,sensitivity_nsr,sens95_nsr,auroc_af,f1_af,sensitivity_af,sens95_af,auroc_ischemia,f1_ischemia,sensitivity_ischemia,sens95_ischemia,auroc_conduction,f1_conduction,sensitivity_conduction,sens95_conduction,auroc_ectopy,f1_ectopy,sensitivity_ectopy,sens95_ectopy,runtime_sec,seed,checkpoint_sha256,data_fingerprint,run_fingerprint,prediction_sha256
P1_a07,4,0;1;3;9,I;II;aVR;V4,936,0.9143284533706074,0.7043478260869566,0.7827298050139275,0.6960386694458717,0.7042367413710486,binary;multiclass,0.9288032067188395,0.632996632996633,0.7230769230769231,0.5615384615384615,0.9630658436213991,0.8919667590027701,0.8944444444444445,0.9,0.9099555869983884,0.6851851851851852,0.6727272727272727,0.6,0.9518434129311283,0.8626373626373627,0.8284960422163589,0.820580474934037,0.8567001770720283,0.4074074074074074,0.4024390243902439,0.32926829268292684,6.583989900002052,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,770078c7b8f66f03fec80d54f7552b024dd15e3f69bdead57203db9c3521a17a
P1_a07,4,0;1;3;10,I;II;aVR;V5,936,0.9147502390936512,0.6956521739130435,0.7849162011173184,0.6868599930570418,0.6956386229840119,binary;multiclass,0.9288891009734682,0.6287625418060201,0.7230769230769231,0.5769230769230769,0.9640799529688419,0.8913649025069638,0.8888888888888888,0.9055555555555556,0.9077231458554416,0.6604938271604939,0.6484848484848484,0.6,0.9505502053499949,0.8512396694214877,0.8153034300791556,0.7889182058047494,0.8676100988176157,0.4024390243902439,0.4024390243902439,0.34146341463414637,6.586870599996473,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,815bf3f64e7fc21478dd212ed7d9735daeaf18b934e9598fd937bb733ef4689a
P1_a07,4,0;1;3;11,I;II;aVR;V6,936,0.9144853968954608,0.6811594202898551,0.7926657263751763,0.6833173358382257,0.6905406958344729,binary;multiclass,0.9308074059935102,0.6298701298701299,0.7461538461538462,0.5692307692307692,0.9659538506760729,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.9017647290020832,0.664576802507837,0.6424242424242425,0.5818181818181818,0.949948603288442,0.8598639455782313,0.8337730870712401,0.7941952506596306,0.8721796995487519,0.3684210526315789,0.34146341463414637,0.32926829268292684,6.585911499998474,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,3f5557306bad549bba8207d5740c2e4b9bf8597e752e28b0d8fa319ba1da18e5
P1_a07,4,0;1;4;5,I;II;aVL;aVF,936,0.9147110032124378,0.7043478260869566,0.7883817427385892,0.6856960278909929,0.6941345796947831,binary;multiclass,0.928908188585608,0.6442953020134228,0.7384615384615385,0.5923076923076923,0.9674603174603175,0.8791208791208791,0.8888888888888888,0.9,0.8996816413158826,0.6904761904761905,0.703030303030303,0.6545454545454545,0.9523218523659068,0.8559670781893004,0.8232189973614775,0.8021108179419525,0.8706802993088478,0.3586206896551724,0.3170731707317073,0.4024390243902439,6.575339399998484,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,dcb37cf1ad6a674bd18626f51e8ff9c0965b85394dbc353fa5d8dd3de05996b7
P1_a07,4,0;1;4;6,I;II;aVL;V1,936,0.9148728512224431,0.672463768115942,0.7833333333333333,0.6912262083204535,0.7003229316035802,binary;multiclass,0.9319240313036838,0.6466666666666666,0.7461538461538462,0.6076923076923076,0.9683127572016461,0.8870523415977961,0.8944444444444445,0.9,0.9042801556420235,0.672782874617737,0.6666666666666666,0.6060606060606061,0.9585605131144512,0.8650137741046832,0.8284960422163589,0.8284960422163589,0.8669674987147998,0.38461538461538464,0.36585365853658536,0.3902439024390244,6.591101700003492,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,0bdb0b443b8023c23bc7c3861c94c91b87224f61b26b0e39d44cc4c71044d7fe
P1_a07,4,0;1;4;7,I;II;aVL;V2,936,0.9138674317663504,0.6782608695652174,0.7810320781032078,0.6970221669976184,0.7042447153921507,binary;multiclass,0.9321721702615002,0.6426229508196721,0.7538461538461538,0.5923076923076923,0.9673280423280423,0.896358543417367,0.8888888888888888,0.9,0.9029595566560549,0.6748466257668712,0.6666666666666666,0.5818181818181818,0.9560025200968247,0.8633879781420765,0.8337730870712401,0.8153034300791556,0.8643685382989661,0.40789473684210525,0.3780487804878049,0.36585365853658536,6.597124399999302,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,c120d25d2be90ebb08414b066430d1639d3effa5cc5dd3aa76a9e72f33d4e232
P1_a07,4,0;1;4;8,I;II;aVL;V3,936,0.9126364059932809,0.6869565217391305,0.7893258426966292,0.6880687756912622,0.6957472570832504,binary;multiclass,0.9290895209009353,0.6378737541528239,0.7384615384615385,0.5923076923076923,0.9649764844209289,0.8913649025069638,0.8888888888888888,0.9,0.9073458318594505,0.6808510638297872,0.6787878787878788,0.5696969696969697,0.9528571360899656,0.8618331053351573,0.8311345646437994,0.7810026385224275,0.8628548580567773,0.3684210526315789,0.34146341463414637,0.35365853658536583,6.5806517000019085,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,e59e3615a894178e0b2181830da04b0132afdb409a7e0b571b2ae8c9438f47c3
P1_a07,4,0;1;4;9,I;II;aVL;V4,936,0.9149415140145662,0.7072463768115942,0.7849162011173184,0.6965023296109106,0.7039233168887586,binary;multiclass,0.9286027867913724,0.6372881355932203,0.7230769230769231,0.6076923076923076,0.9629262198706643,0.8944444444444445,0.8944444444444445,0.9,0.910521557992375,0.6770186335403726,0.6606060606060606,0.593939393939394,0.9516065617257925,0.8688524590163934,0.8390501319261213,0.8153034300791556,0.8584423373507739,0.4049079754601227,0.4024390243902439,0.3902439024390244,6.6084188999993785,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,aa2de77e96a80eff84e439fe0af732f5218f9c0447d77cdd2c95e4e08a7f57f4
P1_a07,4,0;1;4;10,I;II;aVL;V5,936,0.9150739351136615,0.6985507246376812,0.7888111888111888,0.6882171663039404,0.6958399871431599,binary;multiclass,0.9291945027677038,0.6262626262626263,0.7153846153846154,0.5692307692307692,0.9643445032333922,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.908163345517431,0.6605504587155964,0.6545454545454545,0.5878787878787879,0.9500528178187899,0.850480109739369,0.8179419525065963,0.7968337730870713,0.8678671388587422,0.40993788819875776,0.4024390243902439,0.3780487804878049,6.561750700002449,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,5d8df3ec2020bfc8160b4118363afcef935df585c5f39f8625f7e7216c72204f
P1_a07,4,0;1;4;11,I;II;aVL;V6,936,0.9153731087079133,0.6840579710144927,0.7915492957746478,0.6803666207099048,0.6872476266324004,binary;multiclass,0.9306642489024624,0.6254071661237784,0.7384615384615385,0.5538461538461539,0.9663653733098179,0.8913649025069638,0.8888888888888888,0.9,0.9016782612113351,0.6666666666666666,0.6484848484848484,0.593939393939394,0.9494464787331303,0.8559782608695652,0.8311345646437994,0.7941952506596306,0.8715370994459358,0.3624161073825503,0.32926829268292684,0.3170731707317073,6.576276700001472,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,c3fea21d13e4bd965c645b07a3e1da03750f0211e73c76a3693ff51b2265a7c8
P1_a07,4,0;1;5;6,I;II;aVF;V1,936,0.915005272321538,0.6753623188405797,0.7827298050139275,0.6911429942556532,0.7004777777227741,binary;multiclass,0.9317236113762168,0.6511627906976745,0.7538461538461538,0.6230769230769231,0.9680041152263374,0.8870523415977961,0.8944444444444445,0.9,0.9048461266360099,0.672782874617737,0.6666666666666666,0.6121212121212121,0.9591431670795773,0.8705234159779615,0.8337730870712401,0.820580474934037,0.865653738504598,0.3741935483870968,0.35365853658536583,0.3780487804878049,6.57863460000226,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,3c89e755ffe044c01aa87997c48ee25db13ff620d1645096c975b216feefc0ab
P1_a07,4,0;1;5;7,I;II;aVF;V2,936,0.9145491552024326,0.6666666666666666,0.7810320781032078,0.6954191997386967,0.7048379621608272,binary;multiclass,0.9319622065279634,0.6601307189542484,0.7769230769230769,0.5923076923076923,0.9674823633156967,0.8888888888888888,0.8888888888888888,0.9,0.9035255276500412,0.6748466257668712,0.6666666666666666,0.5818181818181818,0.9567841290744328,0.8610729023383769,0.8258575197889182,0.8073878627968337,0.8623550579768093,0.39215686274509803,0.36585365853658536,0.3780487804878049,6.599750800000038,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,b44a3b7394028ec7942d529832e69eb969534b04ba2505030eb942e90f0e466d
P1_a07,4,0;1;5;8,I;II;aVF;V3,936,0.9134799774393684,0.6840579710144927,0.7899159663865546,0.6861042924634084,0.694007431385641,binary;multiclass,0.9291181523191449,0.64,0.7384615384615385,0.5923076923076923,0.9654394473838919,0.8888888888888888,0.8888888888888888,0.9,0.9085563809299217,0.6788990825688074,0.6727272727272727,0.593939393939394,0.9539987588996841,0.8590971272229823,0.8284960422163589,0.8021108179419525,0.8600702576112412,0.36363636363636365,0.34146341463414637,0.35365853658536583,6.656133399999817,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2c414fb5a1dceb2bbb374e73d1749e257301cac116a18c353d5e562b44962fcb
P1_a07,4,0;1;5;9,I;II;aVF;V4,936,0.9149709409254765,0.6927536231884058,0.7854137447405329,0.6914007579634995,0.6993177724164273,binary;multiclass,0.9288032067188395,0.6372881355932203,0.7230769230769231,0.5846153846153846,0.9633450911228689,0.8839779005524862,0.8888888888888888,0.9055555555555556,0.9101285225798845,0.6749226006191951,0.6606060606060606,0.6,0.9520944752087843,0.8657534246575342,0.8337730870712401,0.8126649076517151,0.8559290569486492,0.3950617283950617,0.3902439024390244,0.34146341463414637,6.613077900001372,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,981eae7f4491d3a4735e00e2b21c177d05bca86a1f0c1b63f70d959a4059d04c
P1_a07,4,0;1;5;10,I;II;aVF;V5,936,0.9150248902621447,0.6927536231884058,0.7854137447405329,0.6828812707359623,0.6920022593476484,binary;multiclass,0.9294617293376599,0.6245847176079734,0.7230769230769231,0.5538461538461539,0.964484126984127,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.9075187674409464,0.6459627329192547,0.6303030303030303,0.5818181818181818,0.9510144337124532,0.8524137931034482,0.8153034300791556,0.7889182058047494,0.8645398983263837,0.39759036144578314,0.4024390243902439,0.32926829268292684,6.552087699998083,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,9789e90cb961845ffe3ef37b0fc1d0277db7265fbbc417cc92c0fb12a57fe513
P1_a07,4,0;1;5;11,I;II;aVF;V6,936,0.9148434243115329,0.6956521739130435,0.7954866008462623,0.6764818995725004,0.6847473022362011,binary;multiclass,0.9300439015079214,0.632258064516129,0.7538461538461538,0.5615384615384615,0.9665049970605526,0.8938547486033519,0.8888888888888888,0.9,0.9014974649215894,0.6687306501547987,0.6545454545454545,0.5878787878787879,0.9501049250839637,0.8610354223433242,0.8337730870712401,0.7968337730870713,0.8683383789341407,0.32653061224489793,0.2926829268292683,0.32926829268292684,6.557556300002034,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,8b0a2b05be836f0954d41e89ea710edefe2ae85907cfe4ff9fec60373cb60d41
P1_a07,4,0;1;6;7,I;II;V1;V2,936,0.914588391083646,0.6869565217391305,0.7891737891737892,0.6954924145512432,0.7039275591659914,binary;multiclass,0.9317331551822866,0.6470588235294118,0.7615384615384615,0.5615384615384615,0.967607289829512,0.8969359331476323,0.8944444444444445,0.9,0.9030381637385528,0.6707317073170732,0.6666666666666666,0.6121212121212121,0.9575894231725746,0.8653846153846154,0.8311345646437994,0.820580474934037,0.8656680185068829,0.3973509933774834,0.36585365853658536,0.35365853658536583,6.579447399999481,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2895ac702d728852fc16f88fe1a3477e796aa8487f4e5cb722659c7df8f505b8
P1_a07,4,0;1;6;8,I;II;V1;V3,936,0.9132200397263298,0.672463768115942,0.7876230661040787,0.6901124549809332,0.6980852713724841,binary;multiclass,0.9301107081504103,0.6421404682274248,0.7384615384615385,0.5538461538461539,0.9655937683715463,0.8944444444444445,0.8944444444444445,0.9,0.9084934952639233,0.6706948640483383,0.6727272727272727,0.5878787878787879,0.9551498557576159,0.8641975308641975,0.8311345646437994,0.8126649076517151,0.8677528988404638,0.3790849673202614,0.35365853658536583,0.3170731707317073,6.579311800000141,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,56710fe7a6a92bda45f7ebe2b2fb3b0b2b153133211e911be224e0413faa063e
P1_a07,4,0;1;6;9,I;II;V1;V4,936,0.9161725397876358,0.6927536231884058,0.7909604519774012,0.7011920958218061,0.7103887214029436,binary;multiclass,0.9306642489024622,0.6556291390728477,0.7615384615384615,0.5461538461538461,0.9646825396825397,0.8969359331476323,0.8944444444444445,0.9055555555555556,0.9129112133003183,0.6748466257668712,0.6666666666666666,0.5636363636363636,0.9563199007119747,0.8760330578512396,0.8390501319261213,0.8337730870712401,0.8619552179128348,0.4025157232704403,0.3902439024390244,0.34146341463414637,6.609172599997692,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,30287f67f7c7f58dab3c382c5a2b85a2a5606611edea0d16cc9dd775598d776c
P1_a07,4,0;1;6;10,I;II;V1;V5,936,0.9165109492631012,0.6985507246376812,0.7824858757062146,0.6830972186751642,0.6912251125611057,binary;multiclass,0.9311032639816759,0.6381578947368421,0.7461538461538462,0.5461538461538461,0.965814226925338,0.8913649025069638,0.8888888888888888,0.9055555555555556,0.9128719097590693,0.6604938271604939,0.6484848484848484,0.5757575757575758,0.9566846515681917,0.8618331053351573,0.8311345646437994,0.8337730870712401,0.8625835380133661,0.36363636363636365,0.34146341463414637,0.2682926829268293,6.6123764000003575,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,832a4b1df127327dab873604f626dffc98cbc5287cd6ddc85f47d30df753903b
P1_a07,4,0;1;6;11,I;II;V1;V6,936,0.9158096078864122,0.6927536231884058,0.7920792079207921,0.6997930265155946,0.7078736150407429,binary;multiclass,0.9348444359610613,0.6579804560260586,0.7769230769230769,0.5461538461538461,0.9677322163433274,0.9070422535211268,0.8944444444444445,0.9055555555555556,0.9080139920606848,0.6890243902439024,0.6848484848484848,0.6181818181818182,0.9573478349431321,0.8715846994535519,0.841688654353562,0.8284960422163589,0.8684954589592733,0.37333333333333335,0.34146341463414637,0.3048780487804878,6.616284900002938,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a10871d72bd64e5766090670b57b1b90cd6d3b97bf567be9424f9869cedcc062
P1_a07,4,0;1;7;8,I;II;V2;V3,936,0.9131317589935996,0.6840579710144927,0.7894002789400278,0.6874396677567678,0.6952343345637637,binary;multiclass,0.9302347776293186,0.6336633663366337,0.7384615384615385,0.5692307692307692,0.9662698412698413,0.8938547486033519,0.8888888888888888,0.9,0.9067720001572142,0.672782874617737,0.6666666666666666,0.6060606060606061,0.9543919319005414,0.8602739726027397,0.8284960422163589,0.8073878627968337,0.861512537842006,0.37662337662337664,0.35365853658536583,0.32926829268292684,6.696957500000281,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,0dc8ad461d345d4ec9f30b1f41932af9b607ef9db1f1490efdf2a569db964b1c
P1_a07,4,0;1;7;9,I;II;V2;V4,936,0.9152848279751834,0.6840579710144927,0.788218793828892,0.6967225875757349,0.704041485111052,binary;multiclass,0.9301107081504104,0.6578947368421053,0.7692307692307693,0.5846153846153846,0.9644179894179895,0.898876404494382,0.8888888888888888,0.9,0.9108202649058681,0.6728971962616822,0.6545454545454545,0.6060606060606061,0.9553582848183114,0.8668478260869565,0.841688654353562,0.8179419525065963,0.8593990975038557,0.3870967741935484,0.36585365853658536,0.34146341463414637,6.812495400001353,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,e8848e297e7688a8f395091add87a645559016eb999d4d17788bf03161990e1e
P1_a07,4,0;1;7;10,I;II;V2;V5,936,0.9153534907673067,0.6985507246376812,0.7843137254901961,0.6974644526273895,0.7044143434773462,binary;multiclass,0.9317331551822867,0.6491803278688525,0.7615384615384615,0.6,0.9654982363315696,0.898876404494382,0.8888888888888888,0.9055555555555556,0.9097590692921432,0.6687306501547987,0.6545454545454545,0.6121212121212121,0.954766156804972,0.8653061224489796,0.8390501319261213,0.8021108179419525,0.8611840977894556,0.40522875816993464,0.3780487804878049,0.36585365853658536,6.772219399997994,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,74f4960a345ab9fae8cf4b65a42f8dc46521e9e09138b4850bf82a45705b3669
P1_a07,4,0;1;7;11,I;II;V2;V6,936,0.9154123445891268,0.6956521739130435,0.7893258426966292,0.6929691957542545,0.7028801242161175,binary;multiclass,0.9349207864096203,0.6560509554140127,0.7923076923076923,0.6076923076923076,0.967203115814227,0.898876404494382,0.8888888888888888,0.9055555555555556,0.9061352827889793,0.6749226006191951,0.6606060606060606,0.6,0.954931952648707,0.8665749656121046,0.8311345646437994,0.8073878627968337,0.8646541383446621,0.3684210526315789,0.34146341463414637,0.34146341463414637,6.749036700002762,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,3a800f25317dac13c6fa968140ee331731560ca2fae2f918281090a9bb0ab428
P1_a07,4,0;1;8;9,I;II;V3;V4,936,0.9134799774393684,0.6811594202898551,0.7865168539325843,0.6916473916978025,0.6982604973235002,binary;multiclass,0.9292899408284022,0.625,0.7307692307692307,0.5461538461538461,0.9636022927689594,0.8938547486033519,0.8888888888888888,0.9,0.9098927013323901,0.6728971962616822,0.6545454545454545,0.6060606060606061,0.9531460945604753,0.8664850136239782,0.8390501319261213,0.8126649076517151,0.8606842977094876,0.4,0.3780487804878049,0.32926829268292684,6.6466906999994535,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,503c16323aea1743f8d4390d07fd157c78a9a815430fb04503fe85ec142e7332
P1_a07,4,0;1;8;10,I;II;V3;V5,936,0.9142107457269673,0.6753623188405797,0.7938288920056101,0.6861938522515829,0.6948929062514235,binary;multiclass,0.930692880320672,0.6295081967213115,0.7384615384615385,0.5769230769230769,0.964998530276308,0.8888888888888888,0.8888888888888888,0.9,0.9103564831191291,0.6645962732919255,0.6484848484848484,0.593939393939394,0.9533308385006372,0.8555708390646493,0.820580474934037,0.7704485488126649,0.8642828582852573,0.3924050632911392,0.3780487804878049,0.3780487804878049,6.596406200002093,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,6937262d91b6f4a393659528b9c4b4788b80483bee0892891b411f43f27c5701
P1_a07,4,0;1;8;11,I;II;V3;V6,936,0.9135927805978568,0.6782608695652174,0.7915492957746478,0.6773957046174938,0.685664513175936,binary;multiclass,0.9319240313036838,0.6193548387096774,0.7384615384615385,0.6076923076923076,0.9661008230452675,0.8938547486033519,0.8888888888888888,0.9,0.9072279212357034,0.6625386996904025,0.6484848484848484,0.5696969696969697,0.9535108454166924,0.8559670781893004,0.8232189973614775,0.7757255936675461,0.8664534186325469,0.35526315789473684,0.32926829268292684,0.3048780487804878,6.5731895999997505,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a324bf70d228e3018d3ebe1e4374664a7899d29b57151afce29c0ecb815a0258
P1_a07,4,0;1;9;10,I;II;V4;V5,936,0.9149709409254765,0.6869565217391305,0.788135593220339,0.6917416418703312,0.6989540981503141,binary;multiclass,0.9279156327543425,0.6402640264026402,0.7461538461538462,0.5615384615384615,0.963778659611993,0.8944444444444445,0.8944444444444445,0.9,0.9118578783948433,0.6708074534161491,0.6545454545454545,0.5818181818181818,0.9511281222910143,0.8610354223433242,0.8337730870712401,0.7862796833773087,0.8569286571085851,0.39215686274509803,0.36585365853658536,0.34146341463414637,6.580177100000583,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,b8a7d88885481129612a396222dc52d2d96d06b0bef446f77f244ddbc8d8e4c4
P1_a07,4,0;1;9;11,I;II;V4;V6,936,0.914558964172736,0.6840579710144927,0.7893258426966292,0.6915641382236406,0.6996532968429486,binary;multiclass,0.9300248138957816,0.6445182724252492,0.7461538461538462,0.5923076923076923,0.9643371546149324,0.8969359331476323,0.8944444444444445,0.9055555555555556,0.9105372794088747,0.6645962732919255,0.6484848484848484,0.5757575757575758,0.9528571360899656,0.8618331053351573,0.8311345646437994,0.7968337730870713,0.860441537670646,0.389937106918239,0.3780487804878049,0.3048780487804878,6.576741900000343,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,bf6dc0a37d44f4db68d12d168e803862505dd68b0020307bc3c34c5077c681f4
P1_a07,4,0;1;10;11,I;II;V5;V6,936,0.9147110032124378,0.6985507246376812,0.7865168539325843,0.6776122295784365,0.6860373715422303,binary;multiclass,0.9292899408284023,0.6312292358803987,0.7307692307692307,0.5538461538461539,0.9639256319811875,0.8864265927977839,0.8888888888888888,0.9055555555555556,0.9079746885194356,0.6604938271604939,0.6484848484848484,0.6060606060606061,0.9505549423741017,0.8532235939643347,0.820580474934037,0.7889182058047494,0.8653395784543325,0.35668789808917195,0.34146341463414637,0.3048780487804878,6.58465409999917,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2f2b904e26dbdcdcbabc1297266f3e2624292e9a72715a620f57dee82fb53957
